Date,SST,SOI,month,SST_Climatology,SST_Anomaly,SOI_lag_1,SOI_lag_2,SOI_lag_3,month_sin,month_cos,SST_Anomaly_lag_1,SST_Anomaly_lag_2,SST_Anomaly_lag_3,ENSO_Label,ONI,ENSO_Phase,SST_Anomaly_rolling_3m,SOI_rolling_3m,SST_Anomaly_rolling_6m,SST_SOI_interaction,SST_trend,SOI_trend,is_djf,is_jja,OHC_Anomaly
1/1/1991,26.842781,0.6,1,26.448738,0.39404297,-0.2,-0.5,0.3,0.5,0.866025404,0.27799225,-0.01499939,0.24108124,1,0.4,Neutral,0.219011943,-0.033333333,0.168114662,0.236425781,0.11605072,0.8,1,0,4.994013
2/1/1991,26.818352,0.3,2,26.640648,0.17770386,0.6,-0.2,-0.5,0.866025404,0.5,0.39404297,0.27799225,-0.01499939,1,0.4,Neutral,0.283246358,0.233333333,0.174399694,0.053311157,-0.21633911,-0.3,1,0,
3/1/1991,27.100023,-0.7,3,27.137852,-0.037828445,0.3,0.6,-0.2,1,6.12E-17,0.17770386,0.39404297,0.27799225,1,0.1,Neutral,0.177972794,0.066666667,0.172998746,0.026479912,-0.2155323,-1,0,0,
4/1/1991,27.857542,-0.6,4,27.688173,0.16936874,-0.7,0.3,0.6,0.866025404,-0.5,-0.037828445,0.17770386,0.39404297,1,0.3,Neutral,0.103081385,-0.333333333,0.161046664,-0.101621246,0.20719719,0.1,0,0,11.074118
5/1/1991,28.10468,-1,5,27.753109,0.35157013,-0.6,-0.7,0.3,0.5,-0.866025404,0.16936874,-0.037828445,0.17770386,1,0.2,Neutral,0.161036809,-0.766666667,0.222141584,-0.351570129,0.18220139,-0.4,0,0,
6/1/1991,28.071352,-0.1,6,27.59718,0.4741726,-1,-0.6,-0.7,1.22E-16,-1,0.35157013,0.16936874,-0.037828445,1,0.3,Neutral,0.331703822,-0.566666667,0.254838308,-0.047417259,0.12260246,0.9,0,1,
7/1/1991,27.729414,0,7,27.18561,0.54380417,-0.1,-1,-0.6,-0.5,-0.866025404,0.4741726,0.35157013,0.16936874,2,0.5,El Niño,0.45651563,-0.366666667,0.279798508,0,0.06963158,0.1,0,1,9.232232
8/1/1991,27.46011,-0.4,8,26.803362,0.6567478,0,-0.1,-1,-0.866025404,-0.5,0.54380417,0.4741726,0.35157013,2,0.6,El Niño,0.558241526,-0.166666667,0.359639168,-0.262699127,0.11294365,-0.4,0,1,
9/1/1991,26.99846,-1.5,9,26.689117,0.30934334,-0.4,0,-0.1,-1,-1.84E-16,0.6567478,0.54380417,0.4741726,2,0.7,El Niño,0.503298442,-0.633333333,0.417501132,-0.464015007,-0.34740448,-1.1,0,0,
10/1/1991,27.353075,-1,10,26.646967,0.7061081,-1.5,-0.4,0,-0.866025404,0.5,0.30934334,0.6567478,0.54380417,2,0.6,El Niño,0.55739975,-0.966666667,0.50695769,-0.706108093,0.39676476,0.5,0,0,14.498488
11/1/1991,27.667767,-0.7,11,26.667572,1.0001945,-1,-1.5,-0.4,-0.5,0.866025404,0.7061081,0.30934334,0.6567478,2,0.6,El Niño,0.671881994,-1.066666667,0.61506176,-0.700136185,0.29408646,0.3,0,0,
12/1/1991,28.131927,-1.8,12,26.522655,1.609272,-0.7,-1,-1.5,-2.45E-16,1,1.0001945,0.7061081,0.30934334,2,0.8,El Niño,1.105191549,-1.166666667,0.804244995,-2.896689606,0.60907745,-1.1,1,0,
1/1/1992,28.238914,-2.9,1,26.448738,1.7901764,-1.8,-0.7,-1,0.5,0.866025404,1.609272,1.0001945,0.7061081,2,1.5,El Niño,1.466547648,-1.8,1.011973699,-5.191511536,0.18090439,-1.1,1,0,19.988716
2/1/1992,28.290546,-0.9,2,26.640648,1.6498985,-2.9,-1.8,-0.7,0.866025404,0.5,1.7901764,1.609272,1.0001945,2,1.5,El Niño,1.683115641,-1.866666667,1.177498817,-1.484908676,-0.14027786,2,1,0,
3/1/1992,28.394598,-2,3,27.137852,1.2567463,-0.9,-2.9,-1.8,1,6.12E-17,1.6498985,1.7901764,1.609272,1,0.4,Neutral,1.565607071,-1.933333333,1.33539931,-2.513492584,-0.39315224,-1.1,0,0,
4/1/1992,28.811857,-1,4,27.688173,1.1236839,-2,-0.9,-2.9,0.866025404,-0.5,1.2567463,1.6498985,1.7901764,2,1.6,El Niño,1.343442917,-1.3,1.404995282,-1.123683929,-0.13306236,1,0,0,9.4135275
5/1/1992,28.77772,0.3,5,27.753109,1.0246105,-1,-2,-0.9,0.5,-0.866025404,1.1236839,1.2567463,1.6498985,2,1.5,El Niño,1.13501358,-0.9,1.409064611,0.307383156,-0.09907341,1.3,0,0,
6/1/1992,28.068201,-0.6,6,27.59718,0.47102165,0.3,-1,-2,1.22E-16,-1,1.0246105,1.1236839,1.2567463,2,1.3,El Niño,0.873105367,-0.433333333,1.219356219,-0.282612991,-0.55358887,-0.9,0,1,
7/1/1992,27.386274,-0.6,7,27.18561,0.20066452,-0.6,0.3,-1,-0.5,-0.866025404,0.47102165,1.0246105,1.1236839,2,1.1,El Niño,0.565432231,-0.3,0.954437574,-0.120398712,-0.27035713,0,0,1,-3.3235226
8/1/1992,26.742172,0.4,8,26.803362,-0.06118965,-0.6,-0.6,0.3,-0.866025404,-0.5,0.20066452,0.47102165,1.0246105,2,0.7,El Niño,0.20349884,-0.266666667,0.66925621,-0.024475861,-0.26185417,1,0,1,
9/1/1992,26.523535,0.1,9,26.689117,-0.16558266,0.4,-0.6,-0.6,-1,-1.84E-16,-0.06118965,0.20066452,0.47102165,1,0.4,Neutral,-0.008702596,-0.033333333,0.432201385,-0.016558266,-0.104393005,-0.3,0,0,
10/1/1992,26.171059,-1.4,10,26.646967,-0.47590828,0.1,0.4,-0.6,-0.866025404,0.5,-0.16558266,-0.06118965,0.20066452,1,0.1,Neutral,-0.234226863,-0.3,0.165602684,0.666271591,-0.31032562,-1.5,0,0,-1.441364
11/1/1992,26.566402,-0.7,11,26.667572,-0.101169586,-1.4,0.1,0.4,-0.5,0.866025404,-0.47590828,-0.16558266,-0.06118965,1,-0.1,Neutral,-0.247553507,-0.666666667,-0.022027334,0.07081871,0.3747387,0.7,0,0,
12/1/1992,26.724789,-0.6,12,26.522655,0.20213318,-0.7,-1.4,0.1,-2.45E-16,1,-0.101169586,-0.47590828,-0.16558266,1,-0.2,Neutral,-0.124981562,-0.9,-0.066842079,-0.121279907,0.30330276,0.1,1,0,
1/1/1993,26.647171,-0.9,1,26.448738,0.19843292,-0.6,-0.7,-1.4,0.5,0.866025404,0.20213318,-0.101169586,-0.47590828,1,-0.1,Neutral,0.099798838,-0.733333333,-0.067214012,-0.17858963,-0.003700256,-0.3,1,0,7.9739275
2/1/1993,26.998009,-0.7,2,26.640648,0.35736084,-0.9,-0.6,-0.7,0.866025404,0.5,0.19843292,0.20213318,-0.101169586,1,-0.1,Neutral,0.252642314,-0.733333333,0.002544403,-0.250152588,0.15892792,0.2,1,0,
3/1/1993,27.408636,-0.5,3,27.137852,0.27078438,-0.7,-0.9,-0.6,1,6.12E-17,0.35736084,0.19843292,0.20213318,2,1.7,El Niño,0.275526047,-0.7,0.075272242,-0.135392189,-0.08657646,0.2,0,0,
4/1/1993,28.108578,-1.2,4,27.688173,0.42040443,-0.5,-0.7,-0.9,0.866025404,-0.5,0.27078438,0.35736084,0.19843292,1,0.3,Neutral,0.349516551,-0.8,0.224657694,-0.504485321,0.14962006,-0.7,0,0,4.306333
5/1/1993,28.515543,-0.3,5,27.753109,0.762434,-1.2,-0.5,-0.7,0.5,-0.866025404,0.42040443,0.27078438,0.35736084,2,0.5,El Niño,0.484540939,-0.666666667,0.368591626,-0.228730202,0.34202957,0.9,0,0,
6/1/1993,27.821894,-0.8,6,27.59718,0.22471428,-0.3,-1.2,-0.5,1.22E-16,-1,0.762434,0.42040443,0.27078438,2,0.7,El Niño,0.46918424,-0.766666667,0.372355143,-0.179771423,-0.5377197,-0.5,0,1,
7/1/1993,27.457317,-0.8,7,27.18561,0.27170753,-0.8,-0.3,-1.2,-0.5,-0.866025404,0.22471428,0.762434,0.42040443,2,0.7,El Niño,0.419618607,-0.633333333,0.384567579,-0.217366028,0.046993256,0,0,1,1.907727
8/1/1993,26.777044,-0.9,8,26.803362,-0.026317596,-0.8,-0.8,-0.3,-0.866025404,-0.5,0.27170753,0.22471428,0.762434,2,0.6,El Niño,0.156701406,-0.833333333,0.320621173,0.023685837,-0.29802513,-0.1,0,1,
9/1/1993,26.921444,-0.7,9,26.689117,0.23232651,-0.9,-0.8,-0.8,-1,-1.84E-16,-0.026317596,0.27170753,0.22471428,1,0.3,Neutral,0.159238815,-0.8,0.314211528,-0.162628555,0.2586441,0.2,0,0,
10/1/1993,26.883028,-1.1,10,26.646967,0.2360611,-0.7,-0.9,-0.8,-0.866025404,0.5,0.23232651,-0.026317596,0.27170753,1,0.3,Neutral,0.147356669,-0.9,0.283487638,-0.259667206,0.003734589,-0.4,0,0,1.222179
11/1/1993,26.819115,-0.1,11,26.667572,0.15154266,-1.1,-0.7,-0.9,-0.5,0.866025404,0.2360611,0.23232651,-0.026317596,1,0.2,Neutral,0.206643422,-0.633333333,0.181672414,-0.015154266,-0.08451843,1,0,0,
12/1/1993,26.658478,0.2,12,26.522655,0.1358223,-0.1,-1.1,-0.7,-2.45E-16,1,0.15154266,0.2360611,0.23232651,1,0.1,Neutral,0.174475352,-0.333333333,0.166857084,0.027164459,-0.015720367,0.3,1,0,
1/1/1994,26.505472,-0.1,1,26.448738,0.056734085,0.2,-0.1,-1.1,0.5,0.866025404,0.1358223,0.15154266,0.2360611,1,0.1,Neutral,0.114699682,-1.48E-16,0.131028175,-0.005673409,-0.07908821,-0.3,1,0,-1.3329952
2/1/1994,26.58136,0.3,2,26.640648,-0.059288025,-0.1,0.2,-0.1,0.866025404,0.5,0.056734085,0.1358223,0.15154266,1,0.1,Neutral,0.044422785,0.133333333,0.125533104,-0.017786407,-0.11602211,0.4,1,0,
3/1/1994,27.320238,-0.7,3,27.137852,0.1823864,0.3,-0.1,0.2,1,6.12E-17,-0.059288025,0.056734085,0.1358223,1,0.1,Neutral,0.059944153,-0.166666667,0.117209752,-0.127670479,0.24167442,-1,0,0,
4/1/1994,27.846418,-1.3,4,27.688173,0.15824509,-0.7,0.3,-0.1,0.866025404,-0.5,0.1823864,-0.059288025,0.056734085,1,0.1,Neutral,0.093781153,-0.566666667,0.104240417,-0.205718613,-0.024141312,-0.6,0,0,3.293509
5/1/1994,27.96317,-0.7,5,27.753109,0.21006012,-1.3,-0.7,0.3,0.5,-0.866025404,0.15824509,0.1823864,-0.059288025,1,0.2,Neutral,0.183563868,-0.9,0.113993327,-0.147042084,0.051815033,0.6,0,0,
6/1/1994,27.804495,-0.4,6,27.59718,0.20731544,-0.7,-1.3,-0.7,1.22E-16,-1,0.21006012,0.15824509,0.1823864,1,0.3,Neutral,0.19187355,-0.8,0.125908852,-0.082926178,-0.002744675,0.3,0,1,
7/1/1994,27.2262,-1.3,7,27.18561,0.040590286,-0.4,-0.7,-1.3,-0.5,-0.866025404,0.20731544,0.21006012,0.15824509,1,0.4,Neutral,0.152655284,-0.8,0.123218218,-0.052767372,-0.16672516,-0.9,0,1,7.357376
8/1/1994,27.268417,-1.2,8,26.803362,0.46505547,-1.3,-0.4,-0.7,-0.866025404,-0.5,0.040590286,0.20731544,0.21006012,1,0.4,Neutral,0.237653732,-0.966666667,0.2106088,-0.558066559,0.42446518,0.1,0,1,
9/1/1994,26.969654,-1.6,9,26.689117,0.28053665,-1.2,-1.3,-0.4,-1,-1.84E-16,0.46505547,0.040590286,0.20731544,1,0.4,Neutral,0.262060801,-1.366666667,0.226967176,-0.448858643,-0.18451881,-0.4,0,0,
10/1/1994,27.322636,-1.1,10,26.646967,0.6756687,-1.6,-1.2,-1.3,-0.866025404,0.5,0.28053665,0.46505547,0.040590286,1,0.4,Neutral,0.473753611,-1.3,0.313204447,-0.743235588,0.39513206,0.5,0,0,10.7529335
11/1/1994,27.694939,-0.6,11,26.667572,1.0273666,-1.1,-1.6,-1.2,-0.5,0.866025404,0.6756687,0.28053665,0.46505547,2,0.6,El Niño,0.661190669,-1.1,0.449422201,-0.616419983,0.35169792,0.5,0,0,
12/1/1994,27.775576,-1.2,12,26.522655,1.2529202,-0.6,-1.1,-1.6,-2.45E-16,1,1.0273666,0.6756687,0.28053665,2,0.7,El Niño,0.985318502,-0.966666667,0.623689651,-1.503504181,0.22555351,-0.6,1,0,
1/1/1995,27.267668,-0.4,1,26.448738,0.8189297,-1.2,-0.6,-1.1,0.5,0.866025404,1.2529202,1.0273666,0.6756687,2,1.1,El Niño,1.033072154,-0.733333333,0.753412882,-0.327571869,-0.43399048,0.8,1,0,4.143482
2/1/1995,27.322723,-0.1,2,26.640648,0.6820755,-0.4,-1.2,-0.6,0.866025404,0.5,0.8189297,1.2529202,1.0273666,2,1.1,El Niño,0.917975108,-0.566666667,0.789582888,-0.06820755,-0.13685417,0.3,1,0,
3/1/1995,27.47686,0.8,3,27.137852,0.33900833,-0.1,-0.4,-1.2,1,6.12E-17,0.6820755,0.8189297,1.2529202,1,0.1,Neutral,0.613337835,0.1,0.799328168,0.271206665,-0.34306717,0.9,0,0,
4/1/1995,27.849018,-0.7,4,27.688173,0.1608448,0.8,-0.1,-0.4,0.866025404,-0.5,0.33900833,0.6820755,0.8189297,2,0.7,El Niño,0.393976212,-3.70E-17,0.713524183,-0.112591362,-0.17816353,-1.5,0,0,0.9108953
5/1/1995,27.609407,-0.4,5,27.753109,-0.14370155,-0.7,0.8,-0.1,0.5,-0.866025404,0.1608448,0.33900833,0.6820755,2,0.5,El Niño,0.118717194,-0.1,0.518346151,0.057480621,-0.30454636,0.3,0,0,
6/1/1995,27.28568,0.1,6,27.59718,-0.31149864,-0.4,-0.7,0.8,1.22E-16,-1,-0.14370155,0.1608448,0.33900833,1,0.3,Neutral,-0.098118464,-0.333333333,0.257609685,-0.031149864,-0.16779709,0.5,0,1,
7/1/1995,27.016184,0.4,7,27.18561,-0.16942596,0.1,-0.4,-0.7,-0.5,-0.866025404,-0.31149864,-0.14370155,0.1608448,1,0.1,Neutral,-0.20820872,0.033333333,0.092883746,-0.067770386,0.14207268,0.3,0,1,-8.585504
8/1/1995,26.24039,0.3,8,26.803362,-0.5629711,0.4,0.1,-0.4,-0.866025404,-0.5,-0.16942596,-0.31149864,-0.14370155,1,0,Neutral,-0.34796524,0.266666667,-0.114624023,-0.168891335,-0.39354515,-0.1,0,1,
9/1/1995,26.024261,0.3,9,26.689117,-0.66485596,0.3,0.4,0.1,-1,-1.84E-16,-0.5629711,-0.16942596,-0.31149864,1,-0.2,Neutral,-0.465751012,0.333333333,-0.281934738,-0.199456787,-0.10188484,0,0,0,
10/1/1995,25.730463,0,10,26.646967,-0.9165039,0.3,0.3,0.4,-0.866025404,0.5,-0.66485596,-0.5629711,-0.16942596,0,-0.5,La Niña,-0.714776993,0.2,-0.461492856,0,-0.25164795,-0.3,0,0,-11.360873
11/1/1995,25.724796,0,11,26.667572,-0.9427757,0,0.3,0.3,-0.5,0.866025404,-0.9165039,-0.66485596,-0.5629711,0,-0.8,La Niña,-0.84137853,0.1,-0.594671885,0,-0.02627182,0,0,0,
12/1/1995,25.644552,-0.5,12,26.522655,-0.87810326,0,0,0.3,-2.45E-16,1,-0.9427757,-0.9165039,-0.66485596,0,-1,La Niña,-0.912460963,-0.166666667,-0.689105988,0.439051628,0.06467247,-0.5,1,0,
1/1/1996,25.660097,1,1,26.448738,-0.788641,-0.5,0,0,0.5,0.866025404,-0.87810326,-0.9427757,-0.9165039,0,-1,La Niña,-0.869839986,0.166666667,-0.792308489,-0.788640976,0.08946228,1.5,1,0,-4.722401
2/1/1996,25.879454,0.3,2,26.640648,-0.7611942,1,-0.5,0,0.866025404,0.5,-0.788641,-0.87810326,-0.9427757,0,-1,La Niña,-0.80931282,0.266666667,-0.825345675,-0.228358269,0.027446747,-0.7,1,0,
3/1/1996,26.50954,1.1,3,27.137852,-0.62831116,0.3,1,-0.5,1,6.12E-17,-0.7611942,-0.788641,-0.87810326,2,1,El Niño,-0.726048787,0.8,-0.819254875,-0.691142273,0.13288307,0.8,0,0,
4/1/1996,27.277653,0.8,4,27.688173,-0.41052055,1.1,0.3,1,0.866025404,-0.5,-0.62831116,-0.7611942,-0.788641,0,-0.8,La Niña,-0.600008647,0.733333333,-0.734924316,-0.328416443,0.2177906,-0.3,0,0,-1.356565
5/1/1996,27.335585,0.3,5,27.753109,-0.41752434,0.8,1.1,0.3,0.5,-0.866025404,-0.41052055,-0.62831116,-0.7611942,0,-0.6,La Niña,-0.485452016,0.733333333,-0.647382418,-0.125257301,-0.007003784,-0.5,0,0,
6/1/1996,27.186611,1.2,6,27.59718,-0.41056824,0.3,0.8,1.1,1.22E-16,-1,-0.41752434,-0.41052055,-0.62831116,1,-0.4,Neutral,-0.412871043,0.766666667,-0.569459915,-0.492681885,0.006956101,0.9,0,1,
7/1/1996,26.88609,0.7,7,27.18561,-0.2995205,1.2,0.3,0.8,-0.5,-0.866025404,-0.41056824,-0.41752434,-0.41052055,1,-0.3,Neutral,-0.375871023,0.733333333,-0.487939835,-0.209664345,0.111047745,-0.5,0,1,1.2429473
8/1/1996,26.528862,0.7,8,26.803362,-0.2744999,0.7,1.2,0.3,-0.866025404,-0.5,-0.2995205,-0.41056824,-0.41752434,1,-0.3,Neutral,-0.328196208,0.866666667,-0.406824112,-0.192149925,0.0250206,0,0,1,
9/1/1996,26.343454,0.6,9,26.689117,-0.34566307,0.7,0.7,1.2,-1,-1.84E-16,-0.2744999,-0.2995205,-0.41056824,1,-0.3,Neutral,-0.306561152,0.666666667,-0.359716098,-0.207397842,-0.07116318,-0.1,0,0,
10/1/1996,26.125082,0.6,10,26.646967,-0.5218849,0.6,0.7,0.7,-0.866025404,0.5,-0.34566307,-0.2744999,-0.2995205,1,-0.3,Neutral,-0.380682627,0.633333333,-0.378276825,-0.313130951,-0.17622185,0,0,0,-0.7775823
11/1/1996,26.315056,-0.1,11,26.667572,-0.35251617,0.6,0.6,0.7,-0.5,0.866025404,-0.5218849,-0.34566307,-0.2744999,1,-0.4,Neutral,-0.406688054,0.366666667,-0.367442131,0.035251617,0.16936874,-0.7,0,0,
12/1/1996,25.96027,0.9,12,26.522655,-0.56238556,-0.1,0.6,0.6,-2.45E-16,1,-0.35251617,-0.5218849,-0.34566307,1,-0.4,Neutral,-0.478928884,0.466666667,-0.392745018,-0.506147003,-0.20986938,1,1,0,
1/1/1997,25.868616,0.5,1,26.448738,-0.580122,0.9,-0.1,0.6,0.5,0.866025404,-0.56238556,-0.35251617,-0.5218849,0,-0.5,La Niña,-0.498341242,0.433333333,-0.439511935,-0.290060997,-0.017736435,-0.4,1,0,10.332719
2/1/1997,26.289196,1.7,2,26.640648,-0.35145187,0.5,0.9,-0.1,0.866025404,0.5,-0.580122,-0.56238556,-0.35251617,0,-0.5,La Niña,-0.497986476,1.033333333,-0.452337265,-0.597468185,0.22867012,1.2,1,0,
3/1/1997,26.824167,-0.4,3,27.137852,-0.31368446,1.7,0.5,0.9,1,6.12E-17,-0.35145187,-0.580122,-0.56238556,0,-0.9,La Niña,-0.41508611,0.6,-0.447007497,0.125473785,0.03776741,-2.1,0,0,
4/1/1997,27.66186,-0.6,4,27.688173,-0.026313782,-0.4,1.7,0.5,0.866025404,-0.5,-0.31368446,-0.35145187,-0.580122,1,-0.4,Neutral,-0.230483373,0.233333333,-0.364412308,0.015788269,0.28737068,-0.2,0,0,17.085608
5/1/1997,28.271193,-1.3,5,27.753109,0.5180836,-0.6,-0.4,1.7,0.5,-0.866025404,-0.026313782,-0.31368446,-0.35145187,1,-0.1,Neutral,0.059361776,-0.766666667,-0.21931235,-0.673508644,0.54439735,-0.7,0,0,
6/1/1997,28.531984,-1.4,6,27.59718,0.9348049,-1.3,-0.6,-0.4,1.22E-16,-1,0.5180836,-0.026313782,-0.31368446,1,0.3,Neutral,0.475524902,-1.1,0.030219396,-1.308726883,0.41672134,-0.1,0,1,
7/1/1997,28.583727,-0.8,7,27.18561,1.3981171,-1.4,-1.3,-0.6,-0.5,-0.866025404,0.9348049,0.5180836,-0.026313782,2,0.8,El Niño,0.950335185,-1.166666667,0.359925906,-1.118493652,0.46331215,0.6,0,1,21.829578
8/1/1997,28.592203,-1.4,8,26.803362,1.7888412,-0.8,-1.4,-1.3,-0.866025404,-0.5,1.3981171,0.9348049,0.5180836,2,1.2,El Niño,1.373921076,-1.2,0.716641426,-2.504377747,0.39072418,-0.6,0,1,
9/1/1997,28.604675,-1.4,9,26.689117,1.9155579,-1.4,-0.8,-1.4,-1,-1.84E-16,1.7888412,1.3981171,0.9348049,2,1.6,El Niño,1.700838725,-1.2,1.088181814,-2.681781006,0.12671661,0,0,0,
10/1/1997,28.736568,-1.5,10,26.646967,2.0896015,-1.4,-1.4,-0.8,-0.866025404,0.5,1.9155579,1.7888412,1.3981171,2,1.9,El Niño,1.931333542,-1.433333333,1.440834363,-3.134402275,0.17404366,-0.1,0,0,21.424028
11/1/1997,28.949905,-1.2,11,26.667572,2.2823334,-1.5,-1.4,-1.4,-0.5,0.866025404,2.0896015,1.9155579,1.7888412,2,2.1,El Niño,2.095830917,-1.366666667,1.734875997,-2.738800049,0.19273186,0.3,0,0,
12/1/1997,28.75804,-1,12,26.522655,2.235384,-1.2,-1.5,-1.4,-2.45E-16,1,2.2823334,2.0896015,1.9155579,2,2.3,El Niño,2.202439626,-1.233333333,1.951639175,-2.235383987,-0.046949387,0.2,1,0,
1/1/1998,28.602076,-2.7,1,26.448738,2.1533375,-1,-1.2,-1.5,0.5,0.866025404,2.235384,2.2823334,2.0896015,2,2.4,El Niño,2.223684947,-1.633333333,2.077509244,-5.814011192,-0.08204651,-1.7,1,0,2.264538
2/1/1998,28.462894,-2,2,26.640648,1.8222466,-2.7,-1,-1.2,0.866025404,0.5,2.1533375,2.235384,2.2823334,2,2.4,El Niño,2.070322673,-1.9,2.083076795,-3.644493103,-0.33109093,0.7,1,0,
3/1/1998,28.399649,-2.4,3,27.137852,1.261797,-2,-2.7,-1,1,6.12E-17,1.8222466,2.1533375,2.235384,0,-0.5,La Niña,1.74579366,-2.366666667,1.974116643,-3.028312683,-0.5604496,-0.4,0,0,
4/1/1998,28.282131,-1.4,4,27.688173,0.5939579,-2.4,-2,-2.7,0.866025404,-0.5,1.261797,1.8222466,2.1533375,2,1.9,El Niño,1.226000468,-1.933333333,1.724842707,-0.831541061,-0.66783905,1,0,0,-12.83276
5/1/1998,28.304876,0.3,5,27.753109,0.55176735,-1.4,-2.4,-2,0.5,-0.866025404,0.5939579,1.261797,1.8222466,2,1.4,El Niño,0.802507401,-1.166666667,1.436415037,0.165530205,-0.04219055,1.7,0,0,
6/1/1998,26.81191,1,6,27.59718,-0.7852688,0.3,-1.4,-2.4,1.22E-16,-1,0.55176735,0.5939579,1.261797,2,1,El Niño,0.120152156,-0.033333333,0.932972908,-0.785268784,-1.3370361,0.7,0,1,
7/1/1998,25.980082,1.2,7,27.18561,-1.2055283,1,0.3,-1.4,-0.5,-0.866025404,-0.7852688,0.55176735,0.5939579,2,0.5,El Niño,-0.479676565,0.833333333,0.373161952,-1.446633911,-0.42025948,0.2,0,1,-25.458385
8/1/1998,25.53137,1.2,8,26.803362,-1.2719917,1.2,1,0.3,-0.866025404,-0.5,-1.2055283,-0.7852688,0.55176735,1,-0.1,Neutral,-1.087596258,1.133333333,-0.142544429,-1.526390076,-0.06646347,0,0,1,
9/1/1998,25.60223,1,9,26.689117,-1.0868874,1.2,1.2,1,-1,-1.84E-16,-1.2719917,-1.2055283,-0.7852688,0,-0.8,La Niña,-1.188135783,1.133333333,-0.533991814,-1.08688736,0.18510437,-0.2,0,0,
10/1/1998,25.293945,1.1,10,26.646967,-1.3530216,1,1.2,1.2,-0.866025404,0.5,-1.0868874,-1.2719917,-1.2055283,0,-1.1,La Niña,-1.237300237,1.1,-0.858488401,-1.488323784,-0.26613426,0.1,0,0,-25.768017
11/1/1998,25.365942,1,11,26.667572,-1.30163,1.1,1,1.2,-0.5,0.866025404,-1.3530216,-1.0868874,-1.2719917,0,-1.3,La Niña,-1.247179667,1.033333333,-1.167387962,-1.30163002,0.0513916,-0.1,0,0,
12/1/1998,24.768738,1.4,12,26.522655,-1.7539177,1,1.1,1,-2.45E-16,1,-1.30163,-1.3530216,-1.0868874,0,-1.4,La Niña,-1.469523112,1.166666667,-1.328829447,-2.455484772,-0.45228767,0.4,1,0,
1/1/1999,24.85046,1.8,1,26.448738,-1.598278,1.4,1,1.1,0.5,0.866025404,-1.7539177,-1.30163,-1.3530216,0,-1.6,La Niña,-1.551275253,1.4,-1.394287745,-2.876900482,0.15563965,0.4,1,0,-22.34255
2/1/1999,25.533667,1,2,26.640648,-1.1069813,1.8,1.4,1,0.866025404,0.5,-1.598278,-1.7539177,-1.30163,0,-1.6,La Niña,-1.486392339,1.4,-1.366786003,-1.106981277,0.49129677,-0.8,1,0,
3/1/1999,26.256937,1.3,3,27.137852,-0.8809147,1,1.8,1.4,1,6.12E-17,-1.1069813,-1.598278,-1.7539177,2,2.2,El Niño,-1.195391337,1.366666667,-1.332457225,-1.145189095,0.22606659,0.3,0,0,
4/1/1999,26.750137,1.4,4,27.688173,-0.93803596,1.3,1,1.8,0.866025404,-0.5,-0.8809147,-1.1069813,-1.598278,0,-1.3,La Niña,-0.975310644,1.233333333,-1.263292948,-1.313250351,-0.057121277,0.1,0,0,-17.64415
5/1/1999,26.901304,0.2,5,27.753109,-0.85180473,1.4,1.3,1,0.5,-0.866025404,-0.93803596,-0.8809147,-1.1069813,0,-1.1,La Niña,-0.890251795,0.966666667,-1.188322067,-0.170360947,0.08623123,-1.2,0,0,
6/1/1999,26.563543,0.3,6,27.59718,-1.0336361,0.2,1.4,1.3,1.22E-16,-1,-0.85180473,-0.93803596,-0.8809147,0,-1,La Niña,-0.94115893,0.633333333,-1.068275134,-0.310090828,-0.18183136,0.1,0,1,
7/1/1999,26.210968,0.5,7,27.18561,-0.9746418,0.3,0.2,1.4,-0.5,-0.866025404,-1.0336361,-0.85180473,-0.93803596,0,-1,La Niña,-0.953360875,0.333333333,-0.964335759,-0.4873209,0.058994293,0.2,0,1,-13.295008
8/1/1999,25.589989,0.4,8,26.803362,-1.2133732,0.5,0.3,0.2,-0.866025404,-0.5,-0.9746418,-1.0336361,-0.85180473,0,-1,La Niña,-1.073883692,0.4,-0.982067744,-0.485349274,-0.23873138,-0.1,0,1,
9/1/1999,25.66431,-0.1,9,26.689117,-1.024807,0.4,0.5,0.3,-1,-1.84E-16,-1.2133732,-0.9746418,-1.0336361,0,-1.1,La Niña,-1.070940653,0.266666667,-1.006049792,0.102480698,0.18856621,-0.5,0,0,
10/1/1999,25.497395,1,10,26.646967,-1.1495724,-0.1,0.4,0.5,-0.866025404,0.5,-1.024807,-1.2133732,-0.9746418,0,-1.1,La Niña,-1.129250844,0.433333333,-1.04130586,-1.149572372,-0.124765396,1.1,0,0,-13.792887
11/1/1999,25.084648,1,11,26.667572,-1.5829239,1,-0.1,0.4,-0.5,0.866025404,-1.1495724,-1.024807,-1.2133732,0,-1.2,La Niña,-1.252434413,0.633333333,-1.163159053,-1.582923889,-0.43335152,0,0,0,
12/1/1999,24.895617,1.4,12,26.522655,-1.627039,1,1,-0.1,-2.45E-16,1,-1.5829239,-1.1495724,-1.024807,0,-1.3,La Niña,-1.453178406,1.133333333,-1.26205953,-2.277854538,-0.044115067,0.4,1,0,
1/1/2000,24.68918,0.7,1,26.448738,-1.7595577,1.4,1,1,0.5,0.866025404,-1.627039,-1.5829239,-1.1495724,0,-1.7,La Niña,-1.656506856,1.033333333,-1.39287885,-1.231690407,-0.13251877,-0.7,1,0,-15.726219
